query,doc_id,relevant
2,150289_0_20,1
2,339910_0_12,1
2,463257_0_11,1
2,195888_2_28,0
2,439770_0_14,0
2,280866_0_33,0
2,6506_0_0,0
2,456737_1_14,0
2,307381_9_0,0
2,84757_0_20,0
2,286612_0_6,1
2,391987_0_20,0
2,98044_0_10,0
2,521811_1_186,1
2,217566_0_1,0
2,184076_0_5,0
2,536023_0_24,1
2,19762_0_3,0
2,214281_4_3,1
2,57055_0_0,0
2,541001_0_17,0
2,492576_2_31,0
2,498938_0_8,0
2,397814_0_18,1
2,438055_0_10,1
2,435237_0_40,1
2,162330_0_20,0
2,506784_0_58,0
2,269495_0_55,1
2,333786_0_23,1
2,48119_0_6,0
2,105677_0_3,0
2,416570_0_14,1
2,484480_1_1,0
2,183649_1_4,0
2,102919_16_19,0
2,83603_0_7,1
2,300099_2_54,1
2,98156_0_60,0
2,1761_0_2,1
2,278756_0_37,0
2,74258_2_0,0
2,495745_0_27,0
2,28045_0_20,0
2,432892_0_44,1
2,43906_0_96,1
2,392761_0_19,1
2,5869_0_14,0
2,445267_1_7,1
2,98041_0_20,0
2,98720_0_1,0
2,544611_1_90,0
2,542456_0_0,0
2,25455_7_11,1
2,2025_0_2,0
2,133134_0_65,0
2,331802_0_6,1
2,392897_0_2,0
2,542781_0_52,0
2,371673_0_10,1
2,140146_0_6,0
2,335659_13_4,0
2,365600_0_12,0
2,49659_37_27,0
2,59640_28_18,0
2,227039_1_5,0
2,48470_0_124,1
2,370966_0_14,0
2,516873_0_0,0
2,535979_0_16,1
2,547686_0_24,0
2,392415_0_37,1
2,421586_1_39,0
2,486843_0_19,0
2,455973_0_10,1
2,454024_1_10,0
2,515718_0_40,1
2,242040_0_49,0
2,442655_0_2,0
2,284934_2_39,0
2,146241_0_22,0
2,123627_1_58,0
2,458086_0_59,0
2,87685_1_3,1
2,220938_1_2,0
2,285734_9_11,1
2,98351_5_158,0
2,387301_0_25,0
2,439845_0_59,0
2,107621_0_17,1
2,245951_0_11,1
2,298144_1_6,0
2,382619_0_7,1
2,98878_0_29,0
2,441745_2_4,0
2,476722_0_43,1
2,470665_0_76,1
2,98892_0_71,0
2,417552_0_13,1
2,305893_0_8,1
2,100694_0_12,0
2,442068_1_40,0
2,533002_0_18,1
2,522607_0_30,1
2,271861_0_15,0
2,201924_0_3,0
2,297610_0_37,1
2,498250_4_12,1
2,386288_0_3,1
2,483370_0_8,0
2,168000_0_119,0
2,307594_0_31,0
2,379222_0_19,1
2,41087_0_52,0
2,111402_1_7,1
2,336268_1_10,1
2,305306_0_5,0
2,74376_0_3,0
2,98004_0_6,0
2,497339_0_24,0
2,74258_2_11,0
2,98717_0_187,0
2,141252_0_34,1
2,301855_0_39,0
2,328577_0_9,0
2,362340_3_6,0
2,219272_0_60,0
2,170154_0_33,0
2,521105_0_18,0
2,130536_0_1,0
2,91916_0_1,0
2,438788_3_3,1
2,379318_0_90,0
2,395813_5_5,1
2,42209_0_4,0
2,425344_0_3,1
2,48609_0_26,1
2,65441_0_77,1
2,217088_4_0,0
2,56141_0_17,1
2,167508_0_16,1
2,361116_0_36,0
2,3944_0_5,0
2,114870_0_4,0
2,491696_0_3,1
2,189361_0_31,1
2,195456_3_5,0
2,133257_0_6,0
2,158311_1_34,0
2,196730_0_36,0
2,431268_0_4,0
2,253350_4_25,1
2,262251_0_46,0
2,333638_0_1,1
2,1510_0_77,0
2,249862_0_8,0
2,417252_0_9,0
2,10421_0_20,0
2,381875_0_15,0
2,266800_0_10,0
2,415383_0_2,0
2,52321_0_43,1
2,98725_1_5,0
2,511499_0_7,0
2,492837_1_63,1
2,117384_1_20,0
2,309088_0_16,1
2,394073_0_38,1
2,247266_0_16,0
2,428224_0_13,1
2,141467_0_62,1
2,459032_0_11,0
2,319375_0_7,1
2,551862_0_21,0
2,514358_0_264,1
2,367790_0_17,0
2,108849_0_43,0
2,120470_2_31,1
2,98847_0_4,0
2,279734_1_14,0
2,253583_0_27,1
2,394979_0_15,1
2,535291_0_26,1
2,183941_3_3,0
2,275590_0_19,1
2,362175_1_192,0
2,403814_0_0,0
2,392204_0_12,0
2,148287_0_16,1
2,97834_0_29,1
2,504378_0_31,1
2,41721_0_58,1
2,27423_0_24,1
2,386205_0_23,0
2,98429_0_154,0
2,132740_0_4,0
2,22220_0_28,0
2,265539_17_1,0
2,42603_1_15,1
2,439247_0_2,1
2,73459_0_9,0
2,152519_0_16,1
2,244125_0_29,0
2,270899_0_87,1
2,355528_0_9,0
2,527140_0_29,0
2,424974_32_17,0
2,364888_1_0,0
2,255586_0_47,1
2,442762_0_1,1
2,98920_1_12,0
2,213725_4_28,0
2,476722_0_41,1
2,98678_0_5,0
2,492837_0_63,1
2,488373_0_8,0
2,110350_0_39,1
2,235104_2_34,1
2,523468_0_42,1
2,89767_0_31,1
2,159656_0_22,0
2,294148_0_5,0
2,150842_1_5,0
2,480180_0_22,1
2,154694_0_59,1
2,307188_0_2,0
2,260797_0_3,0
2,220880_0_31,0
2,387979_3_36,1
2,251490_6_4,1
2,302879_1_38,0
2,108248_0_35,1
2,144322_1_1,0
2,501033_0_90,1
2,29589_0_21,1
2,83132_0_17,1
2,468404_0_13,0
2,99848_0_13,0
2,178957_1_8,1
2,150824_0_7,0
2,382490_0_34,1
2,422380_0_78,0
2,93670_0_6,0
2,69259_0_2,0
2,98602_1_3,0
2,234756_3_7,0
2,495259_0_9,0
2,181368_1_7,1
2,386329_0_29,1
2,433752_1_14,1
2,42992_2_7,0
2,321464_0_40,1
2,341092_0_10,1
2,133183_0_0,0
2,422495_0_68,1
2,316617_0_22,0
2,125476_0_5,0
2,412484_0_16,0
2,505996_0_15,0
3,83885_0_6,1
3,204676_1_6,0
3,515564_0_31,0
3,276401_0_66,0
3,164292_1_1,0
3,242749_0_13,0
3,406020_0_11,1
3,379234_0_16,1
3,275268_0_21,1
3,98503_0_17,0
3,530313_0_42,1
3,427529_5_360,1
3,392805_0_12,1
3,53794_0_5,0
3,431458_0_44,1
3,320247_0_23,1
3,34362_0_11,1
3,419586_1_20,0
3,98705_0_29,0
3,98396_0_29,0
3,280866_0_32,0
3,86481_0_33,0
3,423093_34_6,0
3,318406_0_7,1
3,353459_0_16,1
3,541513_0_0,0
3,195396_11_0,0
3,29157_0_20,0
3,331752_0_12,0
3,151277_0_3,1
3,151129_0_8,1
3,98878_0_30,1
3,140175_0_31,0
3,244490_0_18,0
3,460795_0_5,1
3,88963_0_181,1
3,202752_42_64,0
3,500374_0_19,1
3,92059_0_239,0
3,257690_0_29,1
3,155820_1_25,1
3,24070_0_5,0
3,98265_1_9,0
3,106461_1_0,1
3,231128_0_5,1
3,98854_0_12,0
3,352610_0_13,0
3,319399_0_1,0
3,65449_2_40,0
3,49536_0_3,1
3,14587_0_30,0
3,394463_0_7,1
3,204676_0_3,0
3,223741_0_16,0
3,82398_0_15,0
3,216755_0_38,1
3,98216_0_19,1
3,119292_0_22,1
3,98460_2_28,0
3,549917_1_27,0
3,497802_0_73,1
3,431832_0_6,1
3,263295_0_14,0
3,202752_5_31,0
3,119452_0_33,1
3,244539_10_17,0
3,255398_1_17,0
3,451243_0_43,0
3,296275_0_52,1
3,290691_0_20,0
3,100982_0_15,1
3,24038_0_26,0
3,360646_0_1,1
3,406126_0_7,0
3,6562_2_8,0
3,8883_2_17,1
3,435990_1_3,0
3,486257_0_10,1
3,336688_3_8,1
3,450867_0_13,0
3,260422_0_21,0
3,447933_1_35,0
3,181585_0_32,0
3,309594_1_16,1
3,394823_0_4,0
3,245912_0_28,1
3,530201_0_11,0
3,98302_0_37,1
3,89561_0_9,0
3,481470_0_7,0
3,98685_0_15,0
3,522999_0_2,1
3,15363_2_26,0
3,171842_0_0,0
3,540118_1_52,0
3,549080_0_1,0
3,127539_0_3,0
3,251205_0_31,0
3,161754_11_42,0
3,21530_0_9,0
3,460091_0_5,0
3,533738_0_17,0
3,332277_0_3,0
3,164635_2_230,1
3,539777_0_121,0
3,45671_0_2,1
3,98174_0_30,0
3,311598_1_24,1
3,108032_0_1,0
3,117607_2_5,0
3,164635_2_237,1
3,550004_0_16,0
3,128538_0_14,1
3,5805_0_38,0
3,243514_0_8,1
3,197705_0_3,0
3,42964_2_20,1
3,519130_0_35,0
3,437857_1_22,0
3,383959_0_0,0
3,72886_0_7,0
3,477853_3_5,0
3,141463_2_0,1
3,122656_10_7,0
3,439545_0_0,0
3,139286_0_6,0
3,84094_0_44,0
3,180611_0_7,1
3,244151_0_0,1
3,446280_0_1,0
3,243812_0_5,0
3,440393_0_15,0
3,476707_0_9,1
3,505450_0_5,0
3,551044_1_20,0
3,21577_0_6,0
3,57253_6_1,1
3,313234_0_3,0
3,264608_3_9,0
3,117738_0_3,1
3,363962_1_6,0
3,514814_0_16,1
3,461063_0_0,1
3,185626_1_55,0
3,411677_0_10,1
3,316188_0_0,1
3,163857_0_45,0
3,551044_1_22,1
3,7231_0_3,1
3,98731_0_33,0
3,29780_0_1,0
3,175970_0_1,0
3,98088_0_10,0
3,399655_0_50,0
3,487036_0_23,0
3,367261_0_9,1
3,288304_0_0,0
3,134628_0_9,1
3,18861_9_1,0
3,33469_0_0,0
3,18826_0_5,1
3,316248_0_23,0
3,74165_0_21,0
3,186116_3_0,0
3,21919_0_4,0
3,77727_0_67,1
3,98460_2_14,0
3,548774_3_16,1
3,142418_0_58,0
3,511087_0_1,1
3,494172_5_14,0
3,360646_0_6,0
3,27916_0_5,0
3,478210_0_2,0
3,267559_0_3,0
3,333649_0_8,0
3,18540_0_73,1
3,406921_0_38,0
3,242040_0_50,0
3,9904_0_68,1
3,285997_1_10,1
3,481693_0_3,0
3,44542_0_23,0
3,98786_3_4,0
3,98476_0_8,1
3,249398_0_21,0
3,110697_0_47,1
3,214544_12_12,0
3,395673_0_3,0
3,312779_0_7,1
3,483408_0_39,0
3,484097_14_29,0
3,497802_0_63,0
3,237453_0_23,0
3,12206_0_1,0
3,494910_7_0,0
3,109798_0_3,1
3,467203_0_4,0
3,107725_0_11,0
3,266395_1_18,0
3,178850_0_6,0
3,113543_1_5,0
3,60763_0_7,0
3,348308_0_7,0
3,310256_0_1,0
3,74518_0_4,0
3,272830_0_9,0
3,235843_4_10,1
3,33235_0_18,1
3,204676_1_3,0
3,348789_0_35,0
3,296435_0_20,1
3,296842_0_17,0
3,506491_0_10,0
3,88963_0_168,1
3,413021_0_15,0
3,542812_0_2,0
3,428954_0_21,0
3,198908_5_20,1
3,98089_0_8,0
3,437920_0_5,1
3,268133_0_117,1
3,278772_0_22,0
3,78988_0_41,0
3,404467_6_1,0
3,99014_1_42,0
3,87830_0_43,1
3,335950_0_42,0
3,372201_1_7,0
3,532359_0_87,0
3,420765_0_6,0
3,91241_0_12,0
3,343214_0_25,1
3,124769_2_5,1
3,47029_0_23,0
3,202752_42_65,0
3,82352_0_74,0
3,54854_11_10,0
3,98445_0_4,0
3,299510_0_9,0
3,328261_0_15,0
3,380233_0_3,1
3,378621_0_4,0
3,204682_0_32,0
3,311717_12_115,1
3,276334_3_2,0
3,345159_1_59,1
3,234073_0_7,0
3,281183_5_11,0
3,466652_0_0,0
3,166485_6_26,1
3,82361_0_29,0
3,471381_2_31,0
3,119268_0_4,1
3,143468_0_26,0
3,82398_0_16,0
3,104085_5_49,0
3,135420_0_4,1
3,123794_3_18,0
3,256642_3_49,0
3,467457_1_1,0
3,39160_0_4,0
3,434850_0_28,1
3,404552_0_1,0
3,146255_0_5,0
3,92513_0_3,1
3,159079_0_2,0
3,543720_0_15,1
3,460936_0_24,1
3,486381_0_17,1
3,98277_0_38,0
3,98536_0_53,1
3,403508_0_16,1
3,181966_0_16,1
3,98874_1_34,0
3,98412_0_4,0
3,98604_1_9,0
3,219570_0_37,0
3,183865_0_18,0
3,335471_1_5,1
3,245310_0_15,0
3,98680_0_52,0
3,430245_0_36,1
3,167144_0_18,1
3,287946_0_43,1
3,492576_0_53,0
3,13328_0_23,1
3,142522_0_44,0
3,264954_0_1,1
3,202752_31_0,0
3,108353_0_3,0
3,411962_5_21,0
3,173105_0_3,1
3,180885_1_3,0
3,92568_0_5,1
3,393047_0_12,0
3,445487_1_11,0
3,260422_0_22,0
3,123896_0_23,1
3,354831_0_15,0
3,365496_0_3,1
3,424572_1_14,1
3,220880_0_30,0
3,495251_1_10,0
3,501579_0_5,0
3,91972_0_55,1
3,293682_0_1,0
3,503235_0_43,0
3,152224_1_8,1
3,242230_0_20,0
3,276095_1_13,0
3,464479_0_0,0
3,260247_7_21,0
3,77487_1_23,0
3,25605_12_4,0
3,158572_0_12,0
3,464771_0_25,1
3,334176_2_6,0
3,98786_3_153,0
3,118136_4_6,0
3,508064_0_22,0
3,428409_0_12,0
3,425860_0_25,1
3,322902_6_3,0
3,174644_6_27,1
3,13578_0_25,0
3,123421_0_10,0
3,26108_1_2,0
3,202752_15_52,0
3,191379_2_35,1
3,395501_0_8,1
3,241027_0_4,0
3,312417_0_40,1
3,320505_1_25,1
3,368648_0_5,0
3,24712_1_4,0
3,550790_0_0,1
3,33039_0_72,0
3,398616_0_18,0
3,480768_0_24,0
3,222034_1_5,0
3,187167_1_34,0
3,346985_9_11,0
3,250747_0_2,1
3,318406_1_7,1
3,435454_0_13,1
3,392302_0_9,1
3,253448_1_20,0
3,12413_0_1,1
3,450344_0_6,0
3,98499_0_7,1
3,516697_0_10,1
3,498792_0_32,0
3,301236_0_12,1
3,494211_0_31,1
3,22624_0_27,1
3,386224_0_22,0
3,261300_0_8,1
3,439752_0_28,0
3,172626_0_11,1
3,232558_1_5,0
3,186779_0_47,0
3,390763_0_22,0
3,67027_0_25,1
3,476952_7_51,1
3,550004_0_17,0
3,542074_0_0,1
3,490827_0_42,1
3,129202_0_19,1
3,100058_0_27,1
3,281892_0_16,1
3,400873_0_0,0
3,369265_5_20,0
3,33341_0_18,0
3,98493_0_14,1
3,366442_0_10,0
3,374931_0_4,0
3,387696_1_4,0
3,110299_0_10,0
3,5329_0_24,0
3,488040_0_14,0
3,98412_0_3,0
3,371633_3_3,0
3,321757_0_7,1
3,218981_0_14,1
3,542219_0_12,0
3,98854_0_11,0
3,312697_1_20,1
3,387800_1_7,1
3,174511_1_19,0
3,525391_0_67,1
3,98860_0_5,0
3,115869_0_18,1
3,98227_0_33,0
3,98674_1_14,0
3,452497_0_5,0
3,48467_0_7,0
3,415198_0_63,1
3,522613_0_6,0
3,88097_0_3,0
3,190176_2_56,1
3,545848_0_9,1
3,175215_4_8,0
3,486269_2_2,1
3,446809_0_1,0
3,384754_0_10,1
3,516725_0_11,0
3,268819_0_1,0
3,461895_1_4,0
3,12068_0_53,0
3,204019_0_53,0
3,135313_0_12,0
3,333488_0_7,0
3,317809_0_6,0
3,400759_42_101,0
3,228188_0_108,1
3,82095_0_238,1
3,250963_1_7,1
3,50784_0_5,1
3,173336_0_4,1
3,534225_4_13,1
3,92285_0_39,1
3,514526_0_18,1
3,98040_1_7,0
3,219631_0_30,1
3,509394_0_27,1
3,248101_0_0,0
3,259419_0_14,1
3,388369_0_4,0
3,158458_0_5,0
3,506348_0_5,0
3,235843_2_31,1
3,516995_0_6,1
3,299605_0_9,1
3,400812_1_19,1
3,477714_0_17,1
3,202676_2_8,1
3,384806_0_2,1
3,193613_0_7,0
3,5684_5_23,1
3,26867_0_29,1
3,442156_51_24,0
3,160361_0_44,0
3,171081_0_15,0
3,9147_0_0,0
3,508076_0_112,1
3,492576_3_31,0
3,3584_0_0,1
3,302825_1_12,1
3,98448_0_4,0
3,55037_0_40,0
3,429588_0_13,0
3,336689_0_8,1
3,98604_1_6,1
3,156674_0_2,0
3,316707_0_0,0
3,80067_0_17,1
3,53826_3_51,1
3,119483_0_37,1
3,98740_0_43,0
3,43098_0_8,1
3,219320_0_0,0
3,514532_0_9,0
3,472949_20_37,0
3,150685_0_49,1
3,426402_0_59,0
3,264792_0_26,0
3,342554_0_15,1
3,489560_0_14,1
3,268788_0_44,0
3,183062_0_51,1
3,112312_1_20,1
3,280866_0_33,0
3,307381_9_0,0
3,84757_0_20,0
3,527983_0_73,0
3,202752_15_53,0
3,31092_0_22,0
3,231520_0_69,0
3,98396_0_14,0
3,32624_0_16,0
3,284277_0_18,1
3,19762_0_3,0
3,525796_1_33,1
3,492576_2_31,0
3,541001_0_17,0
3,122065_0_1,0
3,163171_0_6,0
3,245286_0_54,0
3,54776_0_6,0
3,153907_0_50,1
3,532555_0_2,0
3,516186_0_5,1
3,183649_1_4,0
3,63269_0_31,0
3,98058_0_5,0
3,210356_0_19,0
3,106166_1_8,0
3,278756_0_37,0
3,307495_0_9,0
3,328261_0_16,1
3,400915_1_3,1
3,401219_0_23,1
3,51376_5_6,1
3,249449_23_7,1
3,260247_7_4,0
3,14655_0_8,0
3,246713_0_18,1
3,253851_0_27,0
3,170373_0_7,0
3,117738_0_11,1
3,16456_3_7,1
3,508457_0_1,0
3,2025_0_2,0
3,77690_0_40,1
3,140146_0_6,0
3,78988_0_42,0
3,15514_1_5,0
3,411693_0_1,0
3,339635_0_23,1
3,96496_0_44,1
3,213607_0_8,1
3,2240_0_20,1
3,216307_11_44,0
3,276844_0_17,1
3,547686_0_24,0
3,35767_0_2,1
3,143817_0_1,0
3,227485_0_22,0
3,452975_0_49,1
3,266802_0_87,1
3,405573_19_11,0
3,184278_0_10,0
3,374914_0_5,0
3,317338_1_62,1
3,428718_0_37,0
3,95073_0_0,0
3,497223_0_2,1
3,144797_1_10,1
3,70088_7_13,1
3,442150_6_21,1
3,401962_1_14,1
3,302485_0_32,0
3,98607_0_14,0
3,329537_2_7,1
3,11468_0_20,0
3,358595_1_4,0
3,213089_3_10,0
3,8091_0_2,0
3,342230_2_8,0
3,286858_0_41,0
3,190656_0_0,0
3,313445_0_11,1
3,320510_0_27,1
3,255936_0_38,1
3,140195_5_3,0
3,37635_0_7,1
3,125538_1_44,0
3,62748_2_12,0
3,219707_0_9,0
3,441745_2_4,0
3,476722_0_43,1
3,511087_0_10,1
3,529757_0_36,0
3,98464_0_8,0
3,483345_0_18,1
3,38593_0_1,0
3,410244_0_25,0
3,227002_0_3,0
3,473869_1_49,1
3,316937_2_5,0
3,243686_4_36,0
3,359983_0_14,1
3,136497_0_7,1
3,226323_1_1,0
3,245717_0_3,0
3,125538_0_44,0
3,47388_0_13,1
3,25535_3_1,0
3,399655_0_26,0
3,55533_0_2,0
3,378671_1_8,1
3,328577_0_9,0
3,219272_0_60,0
3,170154_0_33,0
3,153995_0_8,0
3,184573_5_5,0
3,468228_0_0,0
3,232807_0_12,0
3,389069_0_15,0
3,18814_3_30,1
3,141463_2_16,1
3,486718_3_33,0
3,148072_2_10,1
3,166485_0_5,0
3,98760_0_49,1
3,321195_0_9,0
3,495803_0_17,0
3,98486_0_22,0
3,316149_0_15,0
3,131592_1_4,0
3,114870_0_4,0
3,27498_0_32,0
3,12219_2_5,1
3,98448_3_10,0
3,431268_0_4,0
3,196730_0_36,0
3,170690_0_34,0
3,262251_0_46,0
3,98120_0_15,0
3,107821_0_11,0
3,66586_0_16,1
3,186393_5_14,0
3,479789_0_28,1
3,142766_0_43,0
3,321671_0_2,0
3,98977_0_31,0
3,241919_0_9,1
3,292654_0_11,1
3,434147_0_27,0
3,303731_0_9,0
3,506545_0_138,0
3,443949_0_30,1
3,280568_0_13,1
3,176004_0_32,0
3,269605_0_62,1
3,33021_0_19,1
3,208407_1_47,0
3,38226_0_25,1
3,55915_0_36,0
3,97164_1_2,0
3,311717_12_120,1
3,224813_2_2,0
3,112754_0_29,0
3,303151_1_0,1
3,6103_0_26,0
3,450636_0_6,0
3,181624_1_2,0
3,542904_1_25,0
3,466052_0_31,1
3,62371_1_8,0
3,35590_0_18,0
3,496223_0_12,0
3,38392_1_17,0
3,140730_1_15,0
3,231074_8_7,0
3,65746_18_37,0
3,14836_2_35,0
3,22624_0_11,0
3,290658_1_62,1
3,208407_0_45,0
3,125993_1_17,1
3,183656_0_13,1
3,421992_0_28,1
3,364535_0_37,0
3,98267_0_10,0
3,43200_0_89,0
3,161889_0_0,0
3,14412_0_2,0
3,427897_0_5,0
3,124487_12_4,1
3,242350_0_8,1
3,98034_0_36,1
3,92568_0_6,1
3,499543_0_42,1
3,419557_0_15,1
3,98557_0_13,1
3,184573_8_4,0
3,98635_1_1,0
3,547152_0_15,1
3,98678_0_5,0
3,208407_2_45,0
3,202752_7_44,0
3,97057_0_11,0
3,485908_0_28,1
3,74791_1_19,0
3,112754_0_23,1
3,260209_0_1,1
3,307188_0_2,0
3,457565_0_14,0
3,319064_0_38,0
3,220880_0_31,0
3,448158_0_27,1
3,326427_0_21,1
3,276830_4_4,0
3,78196_1_12,1
3,225208_0_31,1
3,251040_0_46,0
3,348265_0_6,0
3,232534_0_11,1
3,150824_0_7,0
3,85706_0_18,1
3,291410_3_18,1
3,98270_0_45,0
3,8179_0_10,0
3,98804_0_44,0
3,207475_0_39,1
3,397666_0_5,0
3,349784_0_23,1
3,366435_5_7,0
3,234756_3_7,0
3,312417_0_30,1
3,274481_0_0,1
3,314128_0_5,1
3,390205_1_17,0
3,315237_1_20,0
3,286465_4_21,0
3,90789_0_26,1
3,357422_0_3,0
3,336689_0_12,1
3,342231_0_15,1
3,470033_1_28,1
3,108794_0_49,0
3,378451_0_8,0
3,242920_0_33,0
4,252348_0_12,0
4,95707_0_12,1
4,114284_0_2,0
4,210828_0_1,0
4,193435_13_9,1
4,538585_0_21,1
4,483735_0_10,1
4,388526_5_23,1
4,305553_0_33,1
4,374983_0_1,0
4,299038_1_26,0
4,471156_0_13,0
4,56144_2_0,0
4,393359_0_0,1
4,419586_1_20,0
4,202623_0_89,0
4,98705_0_29,1
4,549900_0_14,0
4,413391_0_3,0
4,492215_0_9,0
4,310878_5_0,0
4,48882_0_16,1
4,427050_4_9,1
4,414491_0_77,0
4,367877_0_19,0
4,217400_0_1,0
4,461377_0_5,1
4,183669_0_42,0
4,275982_0_8,0
4,188034_1_3,0
4,466597_0_21,0
4,136030_0_106,0
4,168873_0_10,1
4,355093_0_43,0
4,549866_0_5,0
4,511287_0_18,0
4,454761_0_31,1
4,53610_59_20,0
4,426870_0_0,0
4,81380_0_0,0
4,323902_0_4,0
4,98596_0_9,0
4,68657_5_46,0
4,204606_0_8,0
4,154161_0_7,0
4,98376_0_4,0
4,470538_2_0,0
4,269995_0_24,1
4,269703_2_1,0
4,539311_2_16,0
4,338272_0_0,0
4,386022_0_4,1
4,545328_5_10,0
4,378328_1_128,1
4,300993_2_13,1
4,98788_0_5,0
4,503884_0_43,1
4,452247_0_41,1
4,290691_0_20,0
4,423425_0_63,1
4,71492_0_13,1
4,327439_0_0,1
4,105519_0_1,1
4,98315_0_10,0
4,100599_0_4,0
4,176859_0_12,0
4,296214_1_60,0
4,469831_0_16,0
4,170851_0_66,0
4,108108_0_25,0
4,99306_27_5,0
4,241811_0_15,1
4,437322_1_6,1
4,42881_0_8,0
4,526204_5_6,0
4,98302_0_37,0
4,107509_1_5,0
4,28851_0_16,1
4,176607_3_3,0
4,540527_0_7,0
4,296130_0_1,1
4,457260_1_0,0
4,161754_11_42,0
4,374861_3_6,0
4,126912_1_0,0
4,29284_0_31,0
4,332277_0_3,0
4,395539_0_1,0
4,331527_2_52,0
4,73085_0_0,1
4,98174_0_30,0
4,36468_2_32,1
4,522239_0_22,1
4,234641_0_5,1
4,199803_0_0,0
4,516167_0_50,1
4,456774_0_5,0
4,98295_1_44,0
4,239835_13_49,1
4,35760_0_3,0
4,145954_3_5,0
4,416986_1_3,0
4,124832_1_4,0
4,130557_40_10,0
4,271079_0_23,1
4,478687_0_7,1
4,423114_14_3,1
4,98316_0_0,0
4,521063_0_29,1
4,241548_0_1,1
4,119831_0_22,1
4,98699_1_37,0
4,416166_0_12,0
4,348789_0_2,0
4,544787_0_1,0
4,320376_0_27,0
4,310958_0_16,1
4,256053_0_4,0
4,335358_5_16,1
4,458650_0_1,0
4,363962_1_6,0
4,45323_0_3,0
4,126268_0_8,0
4,353975_0_12,1
4,434293_0_3,0
4,450743_0_1,0
4,481667_0_7,0
4,210549_0_25,1
4,258748_0_15,0
4,190269_3_16,0
4,234807_1_0,0
4,197961_0_2,0
4,98714_0_0,0
4,552023_0_12,1
4,230329_0_109,0
4,211201_2_28,0
4,375255_2_17,0
4,65653_0_23,0
4,439730_0_40,1
4,130779_0_14,1
4,468281_0_19,1
4,363933_0_17,1
4,274675_0_24,0
4,309987_4_66,0
4,342427_0_5,0
4,16155_0_5,1
4,107558_5_3,0
4,159654_0_7,0
4,38397_2_9,0
4,357791_2_2,0
4,427050_4_10,1
4,34111_2_16,1
4,98136_0_21,0
4,130634_0_9,0
4,57643_2_2,0
4,18861_9_1,0
4,407456_0_2,0
4,354606_0_31,1
4,332057_0_22,0
4,47943_1_51,1
4,434293_0_5,0
4,388548_0_62,1
4,176610_0_7,0
4,148611_1_22,0
4,175122_0_0,0
4,345737_0_0,0
4,415601_0_23,0
4,489421_0_3,0
4,25364_0_9,0
4,214137_0_49,1
4,99777_3_4,0
4,21919_0_4,0
4,441315_0_27,1
4,256727_1_10,1
4,393737_0_1,0
4,438303_0_0,0
4,125129_0_45,0
4,308477_0_33,0
4,121230_3_2,0
4,464752_0_4,1
4,195315_0_3,1
4,53183_0_117,0
4,115025_0_4,0
4,98226_0_95,0
4,98277_0_77,0
4,409233_0_4,0
4,484097_14_29,0
4,261719_0_7,1
4,12206_0_1,0
4,55396_1_5,0
4,98147_0_10,0
4,82466_0_15,0
4,412818_0_16,0
4,298991_10_17,0
4,432931_0_1,0
4,410477_0_69,0
4,64295_0_8,0
4,326538_1_8,1
4,104950_5_17,0
4,506491_0_10,0
4,490966_0_19,0
4,542234_0_24,0
4,542812_0_2,0
4,98365_0_3,0
4,61548_0_7,1
4,356120_0_5,1
4,319511_0_4,0
4,440826_0_8,0
4,47759_1_7,1
4,68657_5_24,0
4,91241_0_12,0
4,191893_0_15,1
4,187682_1_4,1
4,438761_0_22,0
4,46239_0_126,0
4,537844_0_11,0
4,263787_4_6,0
4,47029_0_23,0
4,342434_6_4,0
4,265091_0_17,0
4,7622_0_93,1
4,378994_2_8,1
4,50468_0_32,0
4,466652_0_0,0
4,129640_0_2,0
4,73576_0_1,0
4,118748_0_3,1
4,262169_0_10,1
4,437799_8_4,0
4,98277_0_12,0
4,16122_0_12,0
4,265281_0_2,0
4,267002_0_4,0
4,187229_0_27,0
4,384718_1_12,0
4,131884_0_9,0
4,163021_5_0,0
4,520279_0_1,0
4,467457_1_1,0
4,135143_0_1,0
4,10259_0_9,0
4,43072_0_10,1
4,258509_0_3,0
4,464509_1_1,0
4,327252_0_57,0
4,353782_7_30,0
4,439604_0_6,0
4,98412_0_4,1
4,22466_0_48,0
4,115715_0_15,1
4,427683_0_5,0
4,193431_2_15,0
4,441894_0_10,0
4,335305_2_19,1
4,321671_0_2,0
4,308623_1_15,0
4,109643_0_3,1
4,202752_31_0,0
4,108353_0_3,0
4,117387_3_1,0
4,171569_5_27,0
4,456979_2_1,0
4,68600_5_28,1
4,502607_0_18,0
4,545796_0_5,1
4,98277_0_69,0
4,33263_0_1,1
4,450084_0_2,0
4,165832_0_1,0
4,98381_0_13,0
4,511534_0_7,1
4,403664_0_9,1
4,226611_0_15,1
4,15273_1_68,1
4,220872_0_18,1
4,304303_0_12,1
4,98733_0_31,0
4,290302_2_9,0
4,262856_0_3,1
4,474434_0_9,1
4,118136_4_6,0
4,299820_1_4,0
4,352610_0_14,1
4,508064_0_22,0
4,98187_0_2,0
4,181878_4_27,1
4,433898_0_4,1
4,332227_0_2,1
4,62663_0_34,0
4,335482_0_10,0
4,116182_2_15,0
4,248520_0_0,0
4,325225_0_24,0
4,351742_0_167,0
4,98817_5_23,0
4,98878_0_7,0
4,398240_0_27,1
